Voltage.AUX_RLicht,Voltage.AUX_LLicht,Voltage.AUX_SchalterPlexus
1.2499618530273438,1.2499618530273438,0.2370452880859375
1.2499618530273438,1.2499618530273438,0.295867919921875
1.2499618530273438,1.2499618530273438,0.0937652587890625
1.2499618530273438,1.2499618530273438,0.02532958984375
1.2499618530273438,1.2499618530273438,-0.2386474609375
1.2499618530273438,1.2499618530273438,-0.0978851318359375
1.2499618530273438,1.2499618530273438,-0.187225341796875
1.2499618530273438,1.2499618530273438,-0.3730010986328125
1.2499618530273438,1.2499618530273438,-0.412139892578125
1.2499618530273438,1.2499618530273438,-0.4496002197265625
1.2499618530273438,1.2499618530273438,-0.4241180419921875
0.9710693359375,1.0226821899414062,-0.3598785400390625
1.2499618530273438,1.2499618530273438,-0.264892578125
1.2499618530273438,1.2499618530273438,-0.212554931640625
1.2499618530273438,1.2499618530273438,-0.2680206298828125
1.2499618530273438,1.2499618530273438,-0.17425537109375
1.2499618530273438,1.2499618530273438,-0.030517578125
1.2499618530273438,1.2499618530273438,-0.0521087646484375
1.2499618530273438,1.2499618530273438,0.08880615234375
1.2499618530273438,1.2499618530273438,0.2434539794921875
1.2499618530273438,1.2499618530273438,0.243682861328125
1.2499618530273438,1.2499618530273438,0.1987457275390625
1.2499618530273438,1.2499618530273438,0.2838897705078125
1.2499618530273438,1.2499618530273438,0.2672576904296875
1.2499618530273438,1.2499618530273438,0.2508544921875
1.2499618530273438,1.2499618530273438,0.269317626953125
0.9354019165039062,0.9012985229492188,0.3204345703125
1.2499618530273438,1.2499618530273438,0.339813232421875
1.2499618530273438,1.2499618530273438,0.29052734375
1.2499618530273438,1.2499618530273438,0.399169921875
1.2499618530273438,1.2499618530273438,0.3354644775390625
1.2499618530273438,1.2499618530273438,0.2165985107421875
1.2499618530273438,1.2499618530273438,0.133209228515625
1.2499618530273438,1.2499618530273438,0.1041412353515625
1.2499618530273438,1.2499618530273438,-0.154266357421875
1.2499618530273438,1.2499618530273438,-0.1860809326171875
1.2499618530273438,1.2499618530273438,-0.20538330078125
1.2499618530273438,1.2499618530273438,-0.4077911376953125
1.2499618530273438,1.2499618530273438,-0.3911590576171875
1.2499618530273438,1.2499618530273438,-0.440826416015625
1.2499618530273438,1.2499618530273438,-0.45928955078125
0.9880447387695312,1.0194778442382812,-0.4412078857421875
1.2499618530273438,1.2499618530273438,-0.2222442626953125
1.2499618530273438,1.2499618530273438,-0.25421142578125
1.2499618530273438,1.2499618530273438,-0.265655517578125
1.2499618530273438,1.2499618530273438,-0.1119232177734375
1.2499618530273438,1.2499618530273438,0.0347137451171875
1.2499618530273438,1.2499618530273438,-0.001068115234375
1.2499618530273438,1.2499618530273438,0.034027099609375
1.2499618530273438,1.2499618530273438,0.215606689453125
1.2499618530273438,1.2499618530273438,0.239105224609375
1.2499618530273438,1.2499618530273438,0.18280029296875
1.2499618530273438,1.2499618530273438,0.256500244140625
1.2499618530273438,1.2499618530273438,0.217437744140625
1.2499618530273438,1.2499618530273438,0.2278900146484375
1.2499618530273438,1.2499618530273438,0.269775390625
0.9607315063476562,0.9235763549804688,0.2628326416015625
1.2499618530273438,1.2499618530273438,0.267181396484375
1.2499618530273438,1.2499618530273438,0.3070831298828125
1.2499618530273438,1.2499618530273438,0.31494140625
1.2499618530273438,1.2499618530273438,0.2674102783203125
1.2499618530273438,1.2499618530273438,0.3151702880859375
1.2499618530273438,1.2499618530273438,0.1744842529296875
1.2499618530273438,1.2499618530273438,0.0844573974609375
1.2499618530273438,1.2499618530273438,-0.168609619140625
1.2499618530273438,1.2499618530273438,-0.0986480712890625
1.2499618530273438,1.2499618530273438,-0.2248382568359375
1.2499618530273438,1.2499618530273438,-0.3741455078125
1.2499618530273438,1.2499618530273438,-0.412445068359375
1.2499618530273438,1.2499618530273438,-0.4376220703125
1.2499618530273438,1.2499618530273438,-0.4360198974609375
0.9574127197265625,1.0370635986328125,-0.3777313232421875
1.2499618530273438,1.2499618530273438,-0.271148681640625
1.2499618530273438,1.2499618530273438,-0.2587890625
1.2499618530273438,1.2499618530273438,-0.3429412841796875
1.2499618530273438,1.2499618530273438,-0.14984130859375
1.2499618530273438,1.2499618530273438,0.0286102294921875
1.2499618530273438,1.2499618530273438,-0.0606536865234375
1.2499618530273438,1.2499618530273438,0.0353240966796875
1.2499618530273438,1.2499618530273438,0.2020263671875
1.2499618530273438,1.2499618530273438,0.21087646484375
1.2499618530273438,1.2499618530273438,0.16021728515625
1.2499618530273438,1.2499618530273438,0.2410125732421875
1.2499618530273438,1.2499618530273438,0.18707275390625
1.2499618530273438,1.2499618530273438,0.2471923828125
1.2499618530273438,1.2499618530273438,0.272674560546875
0.9751510620117188,0.9356307983398438,0.3409576416015625
1.2499618530273438,1.2499618530273438,0.292816162109375
1.2499618530273438,1.2499618530273438,0.305938720703125
1.2499618530273438,1.2499618530273438,0.4378509521484375
1.2499618530273438,1.2499618530273438,0.2840423583984375
1.2499618530273438,1.2499618530273438,0.17578125
1.2499618530273438,1.2499618530273438,0.2211761474609375
1.2499618530273438,1.2499618530273438,0.0441741943359375
1.2499618530273438,1.2499618530273438,-0.1287841796875
1.2499618530273438,1.2499618530273438,-0.1311492919921875
1.2499618530273438,1.2499618530273438,-0.1248931884765625
1.2499618530273438,1.2499618530273438,-0.4521942138671875
1.2499618530273438,1.2499618530273438,-0.4434967041015625
1.2499618530273438,1.2499618530273438,-0.44219970703125
1.2499618530273438,1.2499618530273438,-0.4473876953125
0.938568115234375,1.0107040405273438,-0.44891357421875
1.2499618530273438,1.2499618530273438,-0.3429412841796875
1.2499618530273438,1.2499618530273438,-0.1910400390625
1.2499618530273438,1.2499618530273438,-0.1755523681640625
1.2499618530273438,1.2499618530273438,-0.153350830078125
1.2499618530273438,1.2499618530273438,-0.0119781494140625
