Voltage.AUX_RLicht,Voltage.AUX_LLicht,Voltage.AUX_SchalterPlexus
1.2499618530273438,1.2499618530273438,-0.4177093505859375
0.9992599487304688,1.0596084594726562,-0.3740692138671875
1.2499618530273438,1.2499618530273438,-0.29052734375
1.2499618530273438,1.2499618530273438,-0.279388427734375
1.2499618530273438,1.2499618530273438,-0.2355194091796875
1.2499618530273438,1.2499618530273438,-0.0815582275390625
1.2499618530273438,1.2499618530273438,0.00274658203125
1.2499618530273438,1.2499618530273438,-0.0423431396484375
1.2499618530273438,1.2499618530273438,0.044097900390625
1.2499618530273438,1.2499618530273438,0.29083251953125
1.2499618530273438,1.2499618530273438,0.3163909912109375
1.2499618530273438,1.2499618530273438,0.176239013671875
1.2499618530273438,1.2499618530273438,0.28472900390625
1.2499618530273438,1.2499618530273438,0.2486419677734375
1.2499618530273438,1.2499618530273438,0.210113525390625
1.2499618530273438,1.2499618530273438,0.279693603515625
0.9766387939453125,0.9499359130859375,0.3369903564453125
1.2499618530273438,1.2499618530273438,0.2341461181640625
1.2499618530273438,1.2499618530273438,0.32379150390625
1.2499618530273438,1.2499618530273438,0.379791259765625
1.2499618530273438,1.2499618530273438,0.1978302001953125
1.2499618530273438,1.2499618530273438,0.2495574951171875
1.2499618530273438,1.2499618530273438,0.205535888671875
1.2499618530273438,1.2499618530273438,-0.0209808349609375
1.2499618530273438,1.2499618530273438,-0.1793670654296875
1.2499618530273438,1.2499618530273438,-0.1385498046875
1.2499618530273438,1.2499618530273438,-0.1888275146484375
1.2499618530273438,1.2499618530273438,-0.3533172607421875
1.2499618530273438,1.2499618530273438,-0.356597900390625
1.2499618530273438,1.2499618530273438,-0.3951263427734375
1.2499618530273438,1.2499618530273438,-0.4601287841796875
0.9614181518554688,1.0643386840820312,-0.3914642333984375
1.2499618530273438,1.2499618530273438,-0.27099609375
1.2499618530273438,1.2499618530273438,-0.227508544921875
1.2499618530273438,1.2499618530273438,-0.2388763427734375
1.2499618530273438,1.2499618530273438,-0.123748779296875
1.2499618530273438,1.2499618530273438,-0.0775909423828125
1.2499618530273438,1.2499618530273438,-0.01495361328125
1.2499618530273438,1.2499618530273438,0.084991455078125
1.2499618530273438,1.2499618530273438,0.1860809326171875
1.2499618530273438,1.2499618530273438,0.20843505859375
1.2499618530273438,1.2499618530273438,0.1519012451171875
1.2499618530273438,1.2499618530273438,0.234375
1.2499618530273438,1.2499618530273438,0.2530670166015625
1.2499618530273438,1.2499618530273438,0.24688720703125
1.2499618530273438,1.2499618530273438,0.2414703369140625
1.0042190551757812,0.9648513793945312,0.326385498046875
1.2499618530273438,1.2499618530273438,0.2634429931640625
1.2499618530273438,1.2499618530273438,0.3106689453125
1.2499618530273438,1.2499618530273438,0.3716278076171875
1.2499618530273438,1.2499618530273438,0.21636962890625
1.2499618530273438,1.2499618530273438,0.171051025390625
1.2499618530273438,1.2499618530273438,0.204925537109375
1.2499618530273438,1.2499618530273438,0.0402069091796875
1.2499618530273438,1.2499618530273438,-0.1636505126953125
1.2499618530273438,1.2499618530273438,-0.087738037109375
1.2499618530273438,1.2499618530273438,-0.2184295654296875
1.2499618530273438,1.2499618530273438,-0.435638427734375
1.2499618530273438,1.2499618530273438,-0.411224365234375
